x,project_id,y
19.569849,TCGA-COAD,-48.071777
18.909792,TCGA-COAD,-47.791348
18.971674,TCGA-COAD,-47.873203
-42.347088,TCGA-COAD,-16.995268
-45.447533,TCGA-COAD,-14.403425
-45.429924,TCGA-COAD,-15.061986
-42.576275,TCGA-COAD,-14.002912
-49.177616,TCGA-COAD,-15.412135
-46.031208,TCGA-COAD,-14.594331
-48.25956,TCGA-COAD,-15.450362
-45.58655,TCGA-COAD,-14.419808
-42.709,TCGA-COAD,-16.879168
23.999107,TCGA-COAD,-49.71759
38.65127,TCGA-COAD,56.77563
9.979163,TCGA-COAD,-39.175926
-42.48413,TCGA-COAD,-17.305979
-42.61572,TCGA-COAD,-16.64165
30.218605,TCGA-COAD,-29.631199
5.541362,TCGA-COAD,-62.081512
6.453173,TCGA-COAD,-48.979973
-56.231434,TCGA-COAD,-25.63169
-0.46029294,TCGA-COAD,-63.251907
1.6027395,TCGA-COAD,-54.089886
5.901278,TCGA-COAD,-52.659103
-0.34718388,TCGA-COAD,-61.278988
-46.22233,TCGA-COAD,10.119121
-46.580288,TCGA-COAD,10.262146
-44.95794,TCGA-COAD,10.080743
36.91505,TCGA-COAD,-27.436062
36.41382,TCGA-COAD,-26.155924
-42.67032,TCGA-COAD,10.817605
7.1131997,TCGA-COAD,-51.05277
5.660141,TCGA-COAD,-59.62341
0.28870717,TCGA-COAD,-61.676254
-38.960873,TCGA-COAD,3.9684663
-39.768974,TCGA-COAD,5.2213707
8.794488,TCGA-COAD,-48.56422
3.7810252,TCGA-COAD,-64.00454
3.6683688,TCGA-COAD,-64.03465
0.17049032,TCGA-COAD,-61.37202
0.09232488,TCGA-COAD,44.157207
-0.37834308,TCGA-COAD,44.13312
-48.673653,TCGA-COAD,-17.08999
-2.3700655,TCGA-COAD,43.155052
6.1695585,TCGA-COAD,-60.988102
5.2744813,TCGA-COAD,-54.509075
2.0481057,TCGA-COAD,-64.10853
31.354456,TCGA-COAD,-3.9788234
1.5807447,TCGA-COAD,-63.970016
1.4757172,TCGA-COAD,-65.35371
1.5941103,TCGA-COAD,-63.01582
-40.471275,TCGA-COAD,7.6863966
2.1665692,TCGA-COAD,-64.46575
2.171429,TCGA-COAD,-64.32807
8.058535,TCGA-COAD,-51.7439
0.36315218,TCGA-COAD,-61.76082
-50.854183,TCGA-COAD,-23.102062
-50.87778,TCGA-COAD,-23.065355
-55.42698,TCGA-COAD,-25.867117
-49.10697,TCGA-COAD,-22.664377
-50.86126,TCGA-COAD,-24.4028
-54.687572,TCGA-COAD,-21.831146
-54.47409,TCGA-COAD,-22.002802
-51.0155,TCGA-COAD,-24.040718
-51.044533,TCGA-COAD,-23.690723
4.0457726,TCGA-COAD,-59.132137
6.14494,TCGA-COAD,-62.617695
4.808462,TCGA-COAD,-64.42593
7.675799,TCGA-COAD,-53.61505
7.456328,TCGA-COAD,-55.625725
1.9410176,TCGA-COAD,-56.074844
8.284514,TCGA-COAD,-54.430214
4.689293,TCGA-COAD,-64.10004
6.255725,TCGA-COAD,-62.650497
5.165624,TCGA-COAD,-62.602394
7.8553805,TCGA-COAD,-47.90307
7.522739,TCGA-COAD,-51.199623
2.5342002,TCGA-COAD,-62.81356
8.338616,TCGA-COAD,-52.098663
4.926274,TCGA-COAD,-62.57883
6.562591,TCGA-COAD,-48.92774
7.9666505,TCGA-COAD,-48.023582
7.0107756,TCGA-COAD,-50.542316
7.0009623,TCGA-COAD,-50.23392
7.8305445,TCGA-COAD,-52.919334
0.5478712,TCGA-COAD,-62.13539
1.6652259,TCGA-COAD,-62.8592
7.1690826,TCGA-COAD,-50.67999
4.977748,TCGA-COAD,-62.605377
11.61395,TCGA-COAD,-50.926754
0.6169673,TCGA-COAD,-63.069057
6.2254696,TCGA-COAD,-60.214043
0.8453465,TCGA-COAD,-63.67708
4.521392,TCGA-COAD,-63.850544
-44.506805,TCGA-COAD,10.108418
0.40738332,TCGA-COAD,-61.940186
4.7308507,TCGA-COAD,-63.598095
3.835846,TCGA-COAD,-56.320145
4.7976494,TCGA-COAD,-55.057945
-45.337414,TCGA-COAD,10.256602
0.032363642,TCGA-COAD,-60.90925
5.677415,TCGA-COAD,-50.543434
2.9815638,TCGA-COAD,-50.031494
6.7594266,TCGA-COAD,-48.876625
2.0233827,TCGA-COAD,-56.18222
1.9991616,TCGA-COAD,-51.027363
6.9266105,TCGA-COAD,-51.524673
10.224567,TCGA-COAD,-44.955906
7.7117395,TCGA-COAD,-53.804962
7.222512,TCGA-COAD,-51.324173
7.273541,TCGA-COAD,-51.28245
7.237148,TCGA-COAD,-51.2198
7.802843,TCGA-COAD,-54.27412
1.5427345,TCGA-COAD,-51.473877
7.907148,TCGA-COAD,-53.503654
1.5589069,TCGA-COAD,-51.46573
7.8319845,TCGA-COAD,-53.94173
9.567142,TCGA-COAD,-49.766834
9.732929,TCGA-COAD,-46.019844
5.6299624,TCGA-COAD,-57.334682
2.1596036,TCGA-COAD,-62.889248
5.7674975,TCGA-COAD,-60.65275
5.571263,TCGA-COAD,-57.49518
5.958461,TCGA-COAD,-60.844704
5.9140058,TCGA-COAD,-60.810127
1.958902,TCGA-COAD,-62.793186
4.044016,TCGA-COAD,-59.206684
1.4752246,TCGA-COAD,-54.751682
2.0608869,TCGA-COAD,-55.25593
1.5144926,TCGA-COAD,-54.81586
1.9357256,TCGA-COAD,-55.048748
7.848853,TCGA-COAD,-47.849003
1.2865579,TCGA-COAD,-56.16044
2.061984,TCGA-COAD,-57.57417
5.53668,TCGA-COAD,-61.42331
4.087688,TCGA-COAD,-64.30575
2.1803136,TCGA-COAD,-54.487644
4.2188687,TCGA-COAD,-59.025738
5.9372106,TCGA-COAD,-52.75892
5.9174347,TCGA-COAD,-55.34509
2.217432,TCGA-COAD,-58.025887
4.27151,TCGA-COAD,-64.45935
0.955039,TCGA-COAD,-64.46479
2.172745,TCGA-COAD,-57.913525
5.8236933,TCGA-COAD,-62.524933
5.481035,TCGA-COAD,-59.23756
