x,project_id,y
-37.80044,TCGA-COAD,31.123251
-36.312057,TCGA-COAD,32.93283
32.929413,TCGA-COAD,75.37475
-2.2869644,TCGA-COAD,6.1573277
-27.551609,TCGA-COAD,33.832092
72.76992,TCGA-COAD,33.661587
-27.581362,TCGA-COAD,33.662674
-28.163967,TCGA-COAD,33.875053
11.398819,TCGA-COAD,71.95364
11.377625,TCGA-COAD,71.954
11.651297,TCGA-COAD,71.94467
11.611014,TCGA-COAD,71.946465
-27.889303,TCGA-COAD,33.839676
-36.08614,TCGA-COAD,32.9523
-35.924076,TCGA-COAD,32.86906
-30.98877,TCGA-COAD,32.817505
-37.774277,TCGA-COAD,29.505716
-36.954773,TCGA-COAD,32.51019
-37.571564,TCGA-COAD,31.478342
-36.57261,TCGA-COAD,33.262825
-27.975544,TCGA-COAD,33.85364
5.0757003,TCGA-COAD,76.7302
-2.2521706,TCGA-COAD,5.9458866
36.04799,TCGA-COAD,75.961716
-27.673882,TCGA-COAD,33.539307
-28.040514,TCGA-COAD,33.843716
35.403225,TCGA-COAD,31.068634
17.084305,TCGA-COAD,48.19928
26.830357,TCGA-COAD,35.134647
-44.29835,TCGA-COAD,39.116814
19.279823,TCGA-COAD,39.31223
22.388443,TCGA-COAD,38.695705
20.482714,TCGA-COAD,44.63939
19.754482,TCGA-COAD,39.013775
-37.485447,TCGA-COAD,-22.653065
-37.42653,TCGA-COAD,-22.565935
-38.023193,TCGA-COAD,-24.573683
29.246002,TCGA-COAD,26.18473
28.666618,TCGA-COAD,26.919024
-37.324036,TCGA-COAD,-26.05799
23.254799,TCGA-COAD,43.554405
20.10918,TCGA-COAD,41.61192
19.6648,TCGA-COAD,41.262424
-25.96745,TCGA-COAD,-20.126957
-23.895039,TCGA-COAD,-21.481833
31.108912,TCGA-COAD,38.07126
17.417337,TCGA-COAD,43.394848
15.937753,TCGA-COAD,48.471313
19.36993,TCGA-COAD,41.123596
-11.973734,TCGA-COAD,-32.56242
-10.707362,TCGA-COAD,-33.359013
-37.512512,TCGA-COAD,32.24335
-12.048692,TCGA-COAD,-33.68151
16.91141,TCGA-COAD,51.78956
23.69439,TCGA-COAD,38.409115
18.58572,TCGA-COAD,52.37258
70.66159,TCGA-COAD,-46.774586
19.00791,TCGA-COAD,51.275436
18.18778,TCGA-COAD,52.979836
18.14816,TCGA-COAD,50.230423
-34.640316,TCGA-COAD,-24.470713
19.010838,TCGA-COAD,52.510593
18.839415,TCGA-COAD,52.37268
23.29753,TCGA-COAD,47.120625
19.667276,TCGA-COAD,41.31253
-49.40725,TCGA-COAD,26.82859
-49.687283,TCGA-COAD,26.782804
-48.972557,TCGA-COAD,27.062016
-48.921814,TCGA-COAD,26.877823
-51.94665,TCGA-COAD,23.861439
-46.57091,TCGA-COAD,42.1689
-46.684475,TCGA-COAD,42.120728
-51.762943,TCGA-COAD,23.616488
